"Time","Pel_CHP","Power100","Power200","Power300","Power400","Power500","Power600","Power701","Power711","Power721","Power731","Power900","PowerChiller"
2026-05-21 15:48:00,0,99.2,3.80,0,31.7,-0.0303,0,-31.9,-31.9,-31.8,-31.5,138,-129
2026-05-21 15:48:30,0,101,3.79,0,32.0,-0.0308,0,-31.9,-31.9,-31.8,-32.0,139,-135
2026-05-21 15:49:00,0,101,3.83,0,31.7,-0.0300,0,-31.8,-32.0,-31.8,-31.9,138,-142
2026-05-21 15:49:30,0,102,3.83,0,31.4,-0.0310,0,-32.3,-31.9,-32.1,-32.0,138,-145
2026-05-21 15:50:00,0,100,3.83,0,31.1,-0.0311,0,-32.0,-32.1,-31.9,-31.9,138,-149
2026-05-21 15:50:30,0,98.9,3.84,0,30.9,-0.0315,0,-32.0,-32.0,-32.0,-32.0,138,-153
2026-05-21 15:51:00,0,98.6,3.84,0,30.9,-0.0314,0,-32.2,-32.3,-32.2,-32.4,137,-150
2026-05-21 15:51:30,0,97.1,3.84,0,30.7,-0.0310,0,-32.3,-32.2,-32.2,-32.3,136,-142
2026-05-21 15:52:00,0,96.3,3.83,0,30.7,-0.0318,0,-32.5,-32.3,-32.4,-32.3,135,-132
2026-05-21 15:52:30,0,96.1,3.84,0,30.7,-0.0320,0,-32.2,-32.2,-32.1,-32.2,136,-127
2026-05-21 15:53:00,0,96.9,3.84,0,30.9,-0.0323,0,-31.9,-32.2,-32.0,-31.7,137,-128
2026-05-21 15:53:30,0,97.8,3.84,0,31.2,-0.0321,0,-31.8,-31.5,-31.8,-31.7,138,-131
2026-05-21 15:54:00,0,99.3,3.85,0,31.5,-0.0322,0,-31.7,-31.6,-31.6,-31.6,138,-134
2026-05-21 15:54:30,0,99.7,3.83,0,31.4,-0.0321,0,-31.5,-31.7,-31.7,-31.3,138,-136
2026-05-21 15:55:00,0,100,3.84,0,31.4,-0.0324,0,-31.5,-31.9,-31.8,-31.7,138,-139
2026-05-21 15:55:30,0,99.0,3.88,0,31.1,-0.0320,0,-31.6,-31.8,-31.7,-31.7,137,-144
2026-05-21 15:56:00,0,98.1,3.88,0,30.9,-0.0318,0,-31.8,-32.0,-31.8,-31.9,137,-147
2026-05-21 15:56:30,0,97.1,3.89,0,30.6,-0.0318,0,-31.7,-31.9,-32.0,-32.0,137,-149
2026-05-21 15:57:00,0,96.1,3.90,0,30.6,-0.0327,0,-31.9,-31.8,-31.9,-32.1,135,-143
2026-05-21 15:57:30,0,96.1,3.87,0,30.5,-0.0339,0,-32.1,-32.1,-32.3,-32.1,135,-134
2026-05-21 15:58:00,0,96.6,3.88,0,30.5,-0.0345,0,-32.8,-31.8,-32.5,-31.7,135,-126
2026-05-21 15:58:30,0,96.4,3.89,0,30.6,-0.0353,0,-34.3,-29.7,-33.3,-28.9,135,-124
2026-05-21 15:59:00,0,97.5,3.90,0,30.9,-0.0346,0,-33.7,-29.3,-32.9,-28.7,135,-127
2026-05-21 15:59:30,0,98.4,3.91,0,30.9,-0.0340,0,-34.6,-29.4,-32.8,-27.9,135,-132
2026-05-21 16:00:00,0,97.4,3.93,0,30.6,-0.0333,0,-34.2,-29.4,-32.9,-28.3,136,-137
2026-05-21 16:00:30,0,94.5,3.94,0,30.2,-0.0328,0,-34.7,-29.5,-33.1,-27.9,135,-140
2026-05-21 16:01:00,0,90.6,3.96,0,29.7,-0.0324,0,-34.6,-29.4,-33.3,-28.1,133,-143
2026-05-21 16:01:30,0,86.6,3.97,0,29.1,-0.0318,0,-34.4,-29.3,-33.3,-28.4,129,-146
2026-05-21 16:02:00,0,82.9,3.98,0,28.2,-0.0312,0,-34.1,-29.3,-33.2,-28.1,125,-147
2026-05-21 16:02:30,0,80.9,3.95,0,27.5,-0.0317,0,-33.8,-28.9,-33.0,-28.1,122,-138
2026-05-21 16:03:00,0,80.3,3.95,0,27.3,-0.0311,0,-33.4,-28.9,-32.5,-28.0,121,-123
2026-05-21 16:03:30,0,81.4,3.93,0,27.5,-0.0318,0,-33.4,-28.7,-32.8,-27.6,121,-109
2026-05-21 16:04:00,0,84.1,3.91,0,28.0,-0.0323,0,-33.3,-28.7,-32.3,-27.5,123,-109
2026-05-21 16:04:30,0,86.0,3.89,0,28.4,-0.0332,0,-32.8,-28.2,-31.1,-26.6,124,-120
2026-05-21 16:05:00,0,89.5,3.89,0,29.2,-0.0334,0,-32.7,-28.1,-30.6,-25.9,126,-138
2026-05-21 16:05:30,0,92.6,3.88,0,29.5,-0.0328,0,-32.0,-27.7,-30.8,-25.7,127,-144
2026-05-21 16:06:00,0,93.7,3.90,0,29.0,-0.0324,0,-32.7,-27.2,-31.2,-25.8,126,-143
2026-05-21 16:06:30,0,93.8,3.94,0,28.2,-0.0319,0,-33.6,-28.1,-31.7,-26.5,127,-140
2026-05-21 16:07:00,0,91.7,3.95,0,26.9,-0.0322,0,-33.9,-28.6,-32.2,-26.9,127,-137
2026-05-21 16:07:30,0,89.5,3.97,0,26.0,-0.0324,0,-34.1,-28.8,-32.2,-27.1,126,-134
2026-05-21 16:08:00,0,89.4,3.99,0,25.3,-0.0329,0,-33.7,-28.5,-32.6,-27.4,125,-132
2026-05-21 16:08:30,0,91.2,3.97,0,25.1,-0.0334,0,-34.0,-29.0,-32.3,-27.3,126,-129
2026-05-21 16:09:00,0,94.7,3.97,0,25.3,-0.0342,0,-34.2,-28.9,-32.8,-27.6,129,-126
2026-05-21 16:09:30,0,96.6,3.98,0,25.7,-0.0343,0,-34.3,-28.5,-32.3,-27.3,131,-123
2026-05-21 16:10:00,0,98.8,3.97,0,26.4,-0.0333,0,-34.2,-28.4,-32.1,-27.7,133,-121
2026-05-21 16:10:30,0,100,3.99,0,27.0,-0.0327,0,-34.6,-29.3,-32.7,-27.8,134,-120
2026-05-21 16:11:00,0,99.7,3.98,0,27.0,-0.0321,0,-35.3,-29.7,-33.2,-28.2,134,-116
2026-05-21 16:11:30,0,97.7,4.00,0,26.8,-0.0320,0,-35.2,-29.7,-33.7,-28.5,134,-113
2026-05-21 16:12:00,0,96.6,4.02,0,26.3,-0.0321,0,-35.2,-29.8,-33.4,-28.4,134,-114
2026-05-21 16:12:30,0,96.8,4.01,0,26.2,-0.0325,0,-34.7,-29.6,-33.3,-28.1,134,-117
2026-05-21 16:13:00,0,98.0,4.02,0,26.2,-0.0328,0,-34.6,-29.5,-33.4,-28.0,134,-122
2026-05-21 16:13:30,0,98.7,4.00,0,25.8,-0.0331,0,-34.3,-29.1,-33.2,-28.2,134,-126
2026-05-21 16:14:00,0,99.3,4.00,0,25.7,-0.0324,0,-34.3,-29.1,-33.1,-28.0,134,-127
2026-05-21 16:14:30,0,99.6,4.00,0,26.2,-0.0325,0,-34.2,-29.3,-33.2,-27.9,135,-129
2026-05-21 16:15:00,0,98.5,4.02,0,26.2,-0.0324,0,-34.2,-28.9,-33.1,-27.8,134,-132
2026-05-21 16:15:30,0,97.2,4.00,0,26.0,-0.0322,0,-34.3,-29.2,-32.9,-27.7,133,-136
2026-05-21 16:16:00,0,96.3,4.02,0,26.0,-0.0326,0,-34.5,-29.4,-33.0,-28.0,133,-139
2026-05-21 16:16:30,0,95.5,4.00,0,25.9,-0.0318,0,-34.3,-29.4,-32.8,-28.0,132,-139
2026-05-21 16:17:00,0,95.1,4.00,0,25.8,-0.0313,0,-34.4,-29.2,-32.9,-28.1,132,-133
2026-05-21 16:17:30,0,95.5,3.98,0,25.9,-0.0306,0,-34.6,-29.6,-33.1,-28.4,133,-123
2026-05-21 16:18:00,0,96.2,4.00,0,26.1,-0.0308,0,-34.4,-29.5,-33.2,-28.2,134,-118
2026-05-21 16:18:30,0,97.0,4.02,0,26.6,-0.0310,0,-34.2,-28.9,-32.7,-28.0,134,-119
2026-05-21 16:19:00,0,98.5,4.02,0,26.9,-0.0307,0,-34.1,-28.9,-32.7,-27.7,134,-122
2026-05-21 16:19:30,0,98.2,4.02,0,27.0,-0.0307,0,-34.0,-28.6,-32.3,-27.5,133,-125
2026-05-21 16:20:00,0,98.3,4.03,0,27.0,-0.0305,0,-33.6,-29.0,-32.6,-27.9,134,-129
2026-05-21 16:20:30,0,97.7,4.05,0,27.0,-0.0305,0,-34.2,-29.4,-32.8,-27.5,134,-133
2026-05-21 16:21:00,0,96.8,4.07,0,26.8,-0.0305,0,-34.1,-29.2,-33.0,-27.5,134,-136
2026-05-21 16:21:30,0,96.6,4.06,0,26.6,-0.0302,0,-34.0,-28.9,-32.9,-27.5,133,-138
2026-05-21 16:22:00,0,100,4.07,0,49.3,-0.0311,0,-34.4,-28.6,-32.6,-28.0,134,-141
2026-05-21 16:22:30,0,97.6,4.04,0,33.3,-0.0320,0,-34.1,-29.3,-33.2,-28.0,135,-142
2026-05-21 16:23:00,0,97.8,4.04,0,30.0,-0.0315,0,-34.0,-29.1,-33.1,-27.8,134,-143
2026-05-21 16:23:30,0,98.7,4.05,0,28.5,-0.0316,0,-34.0,-29.0,-32.9,-28.0,133,-146
2026-05-21 16:24:00,0,100,4.07,0,26.7,-0.0318,0,-34.4,-28.9,-32.8,-27.8,134,-143
2026-05-21 16:24:30,0,101,4.06,0,24.9,-0.0320,0,-34.6,-29.3,-33.0,-27.9,135,-136
2026-05-21 16:25:00,0,102,4.04,0,24.3,-0.0324,0,-34.9,-29.8,-33.5,-28.2,136,-126
2026-05-21 16:25:30,0,101,4.06,0,24.4,-0.0324,0,-34.9,-29.4,-33.1,-27.8,136,-125
2026-05-21 16:26:00,0,103,4.04,0,25.2,-0.0325,0,-34.6,-29.3,-33.0,-27.8,137,-126
2026-05-21 16:26:30,0,104,4.07,0,26.0,-0.0321,0,-34.4,-29.3,-32.8,-27.4,138,-129
2026-05-21 16:27:00,0,104,4.05,0,26.9,-0.0321,0,-34.1,-29.0,-32.8,-27.7,139,-133
2026-05-21 16:27:30,0,104,4.04,0,27.6,-0.0318,0,-34.3,-29.3,-32.8,-27.8,140,-140
2026-05-21 16:28:00,0,103,4.06,0,27.9,-0.0314,0,-33.6,-30.6,-32.2,-28.3,139,-145
2026-05-21 16:28:30,0,103,4.05,0,28.6,-0.0311,0,-30.2,-38.5,-28.8,-29.2,141,-148
2026-05-21 16:29:00,0,104,4.06,0,29.0,-0.0310,0,-30.4,-39.8,-28.8,-29.2,143,-152
2026-05-21 16:29:30,0,105,4.06,0,29.2,-0.0311,0,-30.5,-40.0,-29.0,-29.1,142,-154
2026-05-21 16:30:00,0,105,4.07,0,29.5,-0.0314,0,-29.8,-40.5,-28.6,-29.6,141,-151
2026-05-21 16:30:30,0,105,4.06,0,30.1,-0.0316,0,-30.1,-41.3,-28.7,-29.6,141,-145
2026-05-21 16:31:00,0,104,4.04,0,30.3,-0.0317,0,-30.3,-42.1,-29.0,-29.9,142,-138
2026-05-21 16:31:30,0,104,4.05,0,30.3,-0.0317,0,-30.3,-42.4,-28.5,-30.1,143,-141
2026-05-21 16:32:00,0,105,4.04,0,30.4,-0.0321,0,-29.6,-42.6,-28.3,-30.2,143,-147
2026-05-21 16:32:30,0,106,4.04,0,30.3,-0.0331,0,-29.5,-42.7,-28.2,-29.7,144,-152
2026-05-21 16:33:00,0,106,4.02,0,30.0,-0.0338,0,-29.4,-42.4,-28.2,-29.8,144,-156
2026-05-21 16:33:30,0,107,4.00,0,29.7,-0.0337,0,-29.4,-42.7,-28.5,-30.0,145,-162
2026-05-21 16:34:00,0,106,4.01,0,29.4,-0.0329,0,-29.5,-42.6,-28.6,-29.7,144,-164
2026-05-21 16:34:30,0,106,4.00,0,29.0,-0.0322,0,-29.9,-42.8,-28.3,-30.2,144,-159
2026-05-21 16:35:00,0,105,3.99,0,28.7,-0.0320,0,-29.9,-43.2,-28.8,-30.5,144,-148
2026-05-21 16:35:30,0,106,3.98,0,28.8,-0.0319,0,-30.5,-42.9,-29.1,-30.3,145,-142
2026-05-21 16:36:00,0,106,3.98,0,28.9,-0.0320,0,-30.0,-42.5,-28.8,-29.9,146,-143
2026-05-21 16:36:30,0,108,3.97,0,29.2,-0.0320,0,-30.0,-42.5,-28.3,-29.7,146,-147
2026-05-21 16:37:00,0,109,3.94,0,29.1,-0.0317,0,-29.8,-41.9,-28.3,-29.7,146,-151
2026-05-21 16:37:30,0,110,3.95,0,29.1,-0.0316,0,-29.6,-42.2,-28.2,-29.5,146,-153
2026-05-21 16:38:00,0,109,3.96,0,28.8,-0.0320,0,-29.4,-41.8,-28.4,-29.4,145,-159
2026-05-21 16:38:30,0,108,3.94,0,28.5,-0.0315,0,-29.7,-41.8,-28.6,-29.8,144,-165
2026-05-21 16:39:00,0,107,3.96,0,28.1,-0.0316,0,-29.8,-42.3,-28.9,-30.0,143,-161
2026-05-21 16:39:30,0,106,3.96,0,27.8,-0.0317,0,-30.0,-42.4,-28.6,-30.3,143,-152
2026-05-21 16:40:00,0,105,3.96,0,27.9,-0.0320,0,-30.2,-42.2,-29.0,-30.4,143,-141
2026-05-21 16:40:30,0,106,3.94,0,28.2,-0.0324,0,-30.1,-42.4,-28.8,-29.9,145,-139
2026-05-21 16:41:00,0,108,3.95,0,28.7,-0.0323,0,-29.9,-41.9,-28.2,-29.7,145,-142
2026-05-21 16:41:30,0,109,3.96,0,29.0,-0.0318,0,-29.5,-41.7,-28.2,-29.5,145,-146
2026-05-21 16:42:00,0,110,3.97,0,28.9,-0.0316,0,-29.5,-41.7,-28.2,-29.3,145,-150
2026-05-21 16:42:30,0,110,3.97,0,28.5,-0.0315,0,-29.6,-41.5,-28.2,-29.3,145,-154
2026-05-21 16:43:00,0,109,3.95,0,28.0,-0.0316,0,-29.6,-41.5,-28.2,-29.3,144,-160
2026-05-21 16:43:30,0,108,3.92,0,27.5,-0.0315,0,-29.6,-41.6,-28.3,-29.6,143,-162
2026-05-21 16:44:00,0,107,3.91,0,27.2,-0.0313,0,-30.0,-41.9,-28.5,-30.1,142,-156
2026-05-21 16:44:30,0,106,3.91,0,26.8,-0.0314,0,-30.0,-42.1,-28.9,-30.3,142,-145
2026-05-21 16:45:00,0,106,3.92,0,26.9,-0.0308,0,-30.0,-41.8,-28.7,-30.3,143,-136
2026-05-21 16:45:30,0,107,3.92,0,27.4,-0.0312,0,-29.9,-41.7,-28.5,-29.5,144,-138
2026-05-21 16:46:00,0,109,3.91,0,27.8,-0.0313,0,-29.6,-41.4,-28.2,-29.6,145,-141
2026-05-21 16:46:30,0,110,3.93,0,28.1,-0.0316,0,-29.5,-41.4,-28.2,-29.4,145,-145
2026-05-21 16:47:00,0,111,3.92,0,28.2,-0.0322,0,-29.4,-41.8,-28.2,-29.4,145,-150
2026-05-21 16:47:30,0,110,3.91,0,27.8,-0.0321,0,-29.5,-41.4,-28.4,-29.3,144,-155
2026-05-21 16:48:00,0,109,3.92,0,27.3,-0.0311,0,-29.6,-41.6,-28.5,-29.4,144,-162
2026-05-21 16:48:30,0,107,3.90,0,26.7,-0.0315,0,-29.6,-41.4,-28.3,-29.7,143,-162
2026-05-21 16:49:00,0,107,3.91,0,26.6,-0.0321,0,-29.7,-41.8,-28.7,-29.9,142,-156
2026-05-21 16:49:30,0,107,3.91,0,26.4,-0.0321,0,-30.0,-42.1,-28.7,-30.1,142,-145
2026-05-21 16:50:00,0,107,3.91,0,26.6,-0.0320,0,-30.1,-41.8,-28.8,-29.9,144,-139
2026-05-21 16:50:30,0,108,3.92,0,27.1,-0.0315,0,-29.9,-41.6,-28.7,-29.8,146,-140
2026-05-21 16:51:00,0,111,3.93,0,27.6,-0.0319,0,-29.7,-41.6,-28.6,-29.5,146,-143
2026-05-21 16:51:30,0,111,3.94,0,27.8,-0.0312,0,-29.5,-41.5,-28.3,-29.1,146,-148
2026-05-21 16:52:00,0,111,3.97,0,27.7,-0.0302,0,-29.6,-41.5,-27.9,-29.3,145,-154
2026-05-21 16:52:30,0,110,3.98,0,27.4,-0.0296,0,-29.8,-41.4,-28.6,-29.5,146,-159
2026-05-21 16:53:00,0,108,3.96,0,26.8,-0.0296,0,-29.6,-41.5,-28.4,-29.6,145,-161
2026-05-21 16:53:30,0,107,3.97,0,26.6,-0.0300,0,-29.8,-41.6,-28.5,-29.7,144,-155
2026-05-21 16:54:00,0,107,3.97,0,26.5,-0.0301,0,-30.0,-42.2,-28.8,-30.1,144,-145
2026-05-21 16:54:30,0,106,3.97,0,26.4,-0.0312,0,-30.1,-41.9,-28.7,-29.8,144,-136
2026-05-21 16:55:00,0,106,3.99,0,26.8,-0.0314,0,-29.9,-41.7,-28.6,-29.5,146,-136
2026-05-21 16:55:30,0,108,3.98,0,27.2,-0.0307,0,-29.7,-41.3,-28.4,-29.4,147,-139
2026-05-21 16:56:00,0,110,3.98,0,27.5,-0.0301,0,-29.4,-41.2,-28.0,-29.3,146,-142
2026-05-21 16:56:30,0,110,3.99,0,27.6,-0.0295,0,-29.4,-41.4,-27.8,-29.1,146,-147
2026-05-21 16:57:00,0,110,3.99,0,27.3,-0.0296,0,-29.6,-41.6,-28.0,-29.4,147,-152
2026-05-21 16:57:30,0,108,3.97,0,26.7,-0.0294,0,-29.4,-41.3,-28.1,-29.3,146,-157
2026-05-21 16:58:00,0,107,3.96,0,26.4,-0.0292,0,-29.6,-41.3,-28.2,-29.7,146,-156
2026-05-21 16:58:30,0,106,3.96,0,26.1,-0.0283,0,-29.9,-41.8,-28.4,-29.7,144,-150
2026-05-21 16:59:00,0,106,3.98,0,26.1,-0.0268,0,-30.0,-41.7,-28.7,-29.8,144,-138
2026-05-21 16:59:30,0,105,3.98,0,26.3,-0.0259,0,-29.9,-41.7,-28.4,-29.7,145,-132
2026-05-21 17:00:00,0,106,4.00,0,26.8,-0.0260,0,-29.7,-41.3,-28.0,-29.3,146,-132
2026-05-21 17:00:30,0,107,3.95,0,27.4,-0.0265,0,-29.5,-41.1,-27.8,-29.3,147,-136
2026-05-21 17:01:00,0,108,3.96,0,27.4,-0.0259,-0.00000305,-29.3,-40.8,-27.6,-29.0,146,-139
2026-05-21 17:01:30,0,108,3.95,0,27.4,-0.0260,-5.21e-11,-29.1,-41.2,-27.9,-29.1,145,-143
2026-05-21 17:02:00,0,107,3.95,0,27.1,-0.0263,-1.58e-17,-29.3,-41.1,-27.6,-29.0,145,-147
2026-05-21 17:02:30,0,105,3.93,0,26.6,-0.0263,-4.77e-24,-29.5,-40.9,-28.0,-29.1,144,-152
2026-05-21 17:03:00,0,104,3.92,0,26.3,-0.0265,-1.45e-30,-29.3,-41.3,-28.1,-29.4,144,-153
2026-05-21 17:03:30,0,104,3.90,0,26.0,-0.0266,-4.41e-37,-29.4,-41.3,-28.1,-29.7,143,-148
2026-05-21 17:04:00,0,105,3.91,0,26.0,-0.0268,-1.2800000000000002e-43,-29.8,-41.3,-28.4,-29.5,143,-137
2026-05-21 17:04:30,0,105,3.92,0,26.3,-0.0275,0,-29.9,-41.5,-28.2,-29.5,145,-129
2026-05-21 17:05:00,0,108,3.91,0,26.8,-0.0281,0,-29.8,-41.3,-28.1,-29.2,147,-130
2026-05-21 17:05:30,0,109,3.89,0,27.4,-0.0282,0,-29.6,-41.0,-28.0,-29.0,147,-135
2026-05-21 17:06:00,0,111,3.90,0,27.6,-0.0275,0,-29.5,-41.0,-27.9,-29.2,147,-141
2026-05-21 17:06:30,0,110,3.91,0,27.4,-0.0269,0,-29.3,-41.1,-27.9,-29.3,146,-147
2026-05-21 17:07:00,0,109,3.87,0,27.1,-0.0270,0,-29.5,-41.5,-28.0,-29.3,146,-152
2026-05-21 17:07:30,0,107,3.90,0,26.6,-0.0272,0,-29.5,-41.2,-28.3,-29.4,146,-157
2026-05-21 17:08:00,0,107,3.90,0,26.2,-0.0271,0,-29.5,-41.2,-28.3,-29.4,144,-155
2026-05-21 17:08:30,0,107,3.93,0,26.2,-0.0280,0,-29.9,-42.1,-28.3,-29.5,144,-148
2026-05-21 17:09:00,0,106,3.92,0,26.1,-0.0285,0,-30.0,-41.5,-28.4,-30.0,145,-137
2026-05-21 17:09:30,0,108,3.91,0,26.6,-0.0291,0,-30.1,-41.8,-28.3,-29.8,148,-133
2026-05-21 17:10:00,0,110,3.91,0,27.3,-0.0290,0,-29.6,-41.6,-28.1,-29.3,148,-135
2026-05-21 17:10:30,0,111,3.90,0,27.6,-0.0285,0,-29.4,-41.1,-27.9,-29.0,148,-141
2026-05-21 17:11:00,0,112,3.93,0,27.7,-0.0280,0,-29.6,-41.4,-28.0,-29.5,148,-147
2026-05-21 17:11:30,0,110,3.92,0,27.2,-0.0276,0,-29.6,-41.3,-28.0,-29.4,147,-153
2026-05-21 17:12:00,0,108,3.92,0,27.0,-0.0270,0,-29.5,-41.2,-28.2,-29.6,146,-159
2026-05-21 17:12:30,0,107,3.91,0,26.7,-0.0261,0,-29.6,-41.8,-28.0,-29.5,145,-157
2026-05-21 17:13:00,0,107,3.94,0,26.6,-0.0254,0,-29.8,-41.6,-28.5,-29.7,144,-152
2026-05-21 17:13:30,0,107,3.92,0,26.5,-0.0256,0,-30.1,-42.1,-28.4,-29.7,146,-140
2026-05-21 17:14:00,0,107,3.91,0,26.7,-0.0251,0,-29.9,-41.8,-28.4,-29.6,147,-134
2026-05-21 17:14:30,0,108,3.91,0,27.6,-0.0245,0,-29.7,-41.6,-28.1,-29.3,148,-136
2026-05-21 17:15:00,0,110,3.91,0,28.5,-0.0243,0,-29.6,-41.5,-27.9,-29.2,148,-140
2026-05-21 17:15:30,0,109,3.94,0,28.9,-0.0244,0,-29.3,-41.4,-27.6,-28.9,148,-145
2026-05-21 17:16:00,0,109,3.95,0,29.3,-0.0249,0,-29.3,-41.5,-27.8,-29.2,148,-150
2026-05-21 17:16:30,0,107,3.90,0,29.5,-0.0247,0,-29.4,-41.2,-28.0,-29.2,147,-155
2026-05-21 17:17:00,0,105,3.89,0,29.7,-0.0244,0,-29.4,-41.1,-27.9,-29.5,146,-160
2026-05-21 17:17:30,0,105,3.91,0,30.0,-0.0235,0,-29.5,-41.9,-28.2,-29.6,146,-156
2026-05-21 17:18:00,0,104,3.90,0,30.2,-0.0232,0,-29.9,-41.7,-28.4,-29.8,146,-147
2026-05-21 17:18:30,0,104,3.89,0,30.5,-0.0230,0,-30.1,-41.9,-28.3,-29.9,147,-138
2026-05-21 17:19:00,0,105,3.92,0,31.2,-0.0230,0,-29.9,-42.0,-28.2,-29.6,149,-137
2026-05-21 17:19:30,0,108,3.92,0,32.3,-0.0232,0,-29.7,-41.7,-28.1,-29.3,151,-141
2026-05-21 17:20:00,0,109,3.92,0,32.8,-0.0231,0,-29.4,-41.3,-28.0,-29.4,150,-147
2026-05-21 17:20:30,0,108,3.92,0,33.0,-0.0234,0,-29.6,-41.4,-27.9,-29.3,150,-154
2026-05-21 17:21:00,0,107,3.92,0,32.9,-0.0226,0,-29.7,-41.9,-28.0,-29.7,150,-161
2026-05-21 17:21:30,0,104,3.92,0,32.7,-0.0222,0,-29.8,-41.4,-28.1,-29.5,149,-165
2026-05-21 17:22:00,0,103,3.93,0,32.8,-0.0218,0,-29.7,-41.9,-28.4,-29.8,147,-160
2026-05-21 17:22:30,0,103,3.93,0,32.8,-0.0214,0,-30.0,-42.2,-28.5,-29.9,148,-152
2026-05-21 17:23:00,0,104,3.92,0,33.2,-0.0204,0,-30.4,-42.4,-28.6,-30.2,150,-142
2026-05-21 17:23:30,0,105,3.95,0,33.9,-0.0194,0,-30.0,-42.3,-28.4,-30.1,151,-141
