"Time","Pel_CHP","Power100","Power200","Power300","Power400","Power500","Power600","Power701","Power711","Power721","Power731","Power900","PowerChiller"
2026-05-17 13:25:30,0,103,-0.161,0,30.8,0.0455,0.00000452,-32.1,-32.8,-32.6,-33.0,131,-153
2026-05-17 13:26:00,0,103,-0.146,0,30.9,0.0453,0.00000289,-32.8,-33.2,-33.3,-33.3,132,-141
2026-05-17 13:26:30,0,103,-0.143,0,31.1,0.0455,0.00000577,-33.4,-32.8,-32.9,-32.8,134,-134
2026-05-17 13:27:00,0,103,-0.131,0,31.4,0.0458,0.00000373,-32.5,-32.4,-32.3,-32.1,134,-135
2026-05-17 13:27:30,0,104,-0.138,0,31.8,0.0457,0.00000543,-32.3,-32.2,-32.1,-32.3,134,-139
2026-05-17 13:28:00,0,105,-0.126,0,32.0,0.0460,0.00000893,-32.4,-32.4,-32.1,-32.0,134,-143
2026-05-17 13:28:30,0,106,-0.133,0,32.0,0.0460,0.0000104,-32.4,-32.7,-32.1,-32.2,134,-147
2026-05-17 13:29:00,0,104,-0.129,0,31.7,0.0460,0.00000287,-31.8,-32.2,-32.2,-32.0,133,-152
2026-05-17 13:29:30,0,103,-0.130,0,31.5,0.0465,0.00000440,-32.3,-32.3,-32.4,-32.3,134,-156
2026-05-17 13:30:00,0,102,-0.125,0,31.2,0.0465,0.00000937,-32.4,-32.5,-32.1,-32.7,134,-158
2026-05-17 13:30:30,0,101,-0.129,0,30.7,0.0473,0.00000453,-32.1,-32.6,-32.4,-32.2,132,-158
2026-05-17 13:31:00,0,99.6,-0.146,0,30.6,0.0476,0.00000192,-32.2,-31.8,-32.5,-32.4,130,-150
2026-05-17 13:31:30,0,100.0,-0.136,0,30.7,0.0474,0.00000381,-32.2,-32.3,-32.9,-32.8,130,-135
2026-05-17 13:32:00,0,99.9,-0.134,0,30.9,0.0476,0.00000368,-32.3,-32.2,-32.3,-32.7,131,-128
2026-05-17 13:32:30,0,99.8,-0.121,0,31.5,0.0473,0.00000526,-32.0,-32.0,-32.1,-31.7,132,-128
2026-05-17 13:33:00,0,101,-0.103,0,32.2,0.0472,0.00000238,-32.0,-31.8,-32.1,-31.8,133,-130
2026-05-17 13:33:30,0,102,-0.118,0,32.5,0.0473,0.00000768,-31.8,-32.0,-31.9,-31.7,133,-134
2026-05-17 13:34:00,0,102,-0.142,0,32.4,0.0480,0.00000445,-31.6,-31.9,-31.8,-31.8,132,-139
2026-05-17 13:34:30,0,102,-0.153,0,32.4,0.0481,0.0000158,-32.0,-32.2,-31.9,-32.2,132,-144
2026-05-17 13:35:00,0,99.6,-0.148,0,31.8,0.0493,0.00000524,-31.9,-32.2,-31.9,-31.9,131,-146
2026-05-17 13:35:30,0,98.8,-0.132,0,31.6,0.0496,0.00000555,-32.1,-32.1,-32.2,-32.0,132,-149
2026-05-17 13:36:00,0,97.7,-0.129,0,31.4,0.0500,0.00000573,-32.0,-32.0,-32.1,-32.1,131,-150
2026-05-17 13:36:30,0,97.1,-0.139,0,31.1,0.0506,0.00000731,-31.9,-31.8,-32.0,-32.0,130,-151
2026-05-17 13:37:00,0,97.7,-0.139,0,31.1,0.0508,0.00000494,-31.9,-32.0,-31.9,-32.2,130,-151
2026-05-17 13:37:30,0,98.0,-0.126,0,31.2,0.0509,0.00000942,-31.9,-32.0,-31.9,-32.1,130,-152
2026-05-17 13:38:00,0,98.8,-0.116,0,31.3,0.0510,0.00000746,-32.1,-32.1,-32.0,-31.8,131,-143
2026-05-17 13:38:30,0,99.4,-0.109,0,31.4,0.0511,0.00000187,-32.4,-32.1,-32.3,-31.8,132,-130
2026-05-17 13:39:00,0,99.3,-0.0923,0,31.5,0.0517,0.00000582,-32.4,-32.0,-32.4,-31.9,133,-126
2026-05-17 13:39:30,0,99.5,-0.0885,0,31.6,0.0517,0.00000188,-32.1,-32.2,-31.9,-32.0,133,-127
2026-05-17 13:40:00,0,100.0,-0.0950,0,31.8,0.0516,0.00000854,-32.0,-31.9,-31.8,-31.9,133,-130
2026-05-17 13:40:30,0,100,-0.0949,0,31.9,0.0520,0.00000949,-31.8,-31.9,-31.8,-31.8,132,-134
2026-05-17 13:41:00,0,100,-0.0887,0,31.7,0.0521,0.00000306,-31.8,-31.9,-31.8,-31.9,132,-137
2026-05-17 13:41:30,0,99.2,-0.0800,0,31.3,0.0524,0.00000562,-31.7,-31.8,-31.7,-32.1,131,-139
2026-05-17 13:42:00,0,97.8,-0.0675,0,30.9,0.0521,0.00000223,-31.6,-31.9,-31.6,-32.1,130,-142
2026-05-17 13:42:30,0,97.2,-0.0702,0,30.7,0.0526,0.0000101,-31.9,-32.1,-31.7,-32.0,129,-142
2026-05-17 13:43:00,0,96.1,-0.0565,0,30.8,0.0527,0.00000436,-31.8,-31.7,-31.5,-31.6,129,-141
2026-05-17 13:43:30,0,96.9,-0.0650,0,30.9,0.0532,0.0000130,-32.1,-31.6,-31.8,-31.7,130,-142
2026-05-17 13:44:00,0,97.3,-0.0657,0,30.6,0.0531,0.00000786,-31.7,-31.3,-31.7,-31.8,129,-143
2026-05-17 13:44:30,0,98.6,-0.0563,0,30.6,0.0529,0.00000283,-31.8,-31.7,-32.0,-32.0,129,-143
2026-05-17 13:45:00,0,99.3,-0.0744,0,30.6,0.0525,0.00000355,-31.8,-31.7,-31.8,-31.8,130,-141
2026-05-17 13:45:30,0,100,-0.0621,0,31.1,0.0528,0.00000361,-31.9,-31.9,-31.7,-31.7,131,-140
2026-05-17 13:46:00,0,101,-0.0639,0,31.4,0.0525,0.00000935,-32.0,-32.1,-31.7,-31.8,132,-142
2026-05-17 13:46:30,0,100,-0.0793,0,31.2,0.0526,0.00000332,-31.8,-32.0,-31.9,-31.9,132,-144
2026-05-17 13:47:00,0,100,-0.0909,0,30.9,0.0533,0.00000591,-31.9,-31.8,-32.0,-32.2,131,-144
2026-05-17 13:47:30,0,99.8,-0.0865,0,30.6,0.0533,0.00000523,-32.1,-32.0,-32.3,-32.4,131,-138
2026-05-17 13:48:00,0,99.0,-0.0840,0,30.5,0.0534,0.00000398,-32.4,-32.3,-32.6,-32.7,130,-129
2026-05-17 13:48:30,0,97.6,-0.0699,0,30.3,0.0537,0.00000331,-32.4,-32.3,-32.5,-32.5,130,-127
2026-05-17 13:49:00,0,97.6,-0.0490,0,30.6,0.0536,0.00000218,-32.2,-32.2,-32.3,-32.3,131,-128
2026-05-17 13:49:30,0,98.2,-0.0456,0,31.1,0.0533,0.00000219,-32.0,-32.2,-32.3,-31.8,131,-132
2026-05-17 13:50:00,0,99.0,-0.0458,0,31.2,0.0532,0.00000345,-31.8,-32.0,-32.0,-32.3,131,-135
2026-05-17 13:50:30,0,98.9,-0.0372,0,31.0,0.0529,0.00000204,-31.8,-31.8,-31.8,-31.7,130,-136
2026-05-17 13:51:00,0,99.3,-0.0211,0,31.2,0.0531,0.00000358,-31.6,-32.2,-31.8,-31.8,130,-139
2026-05-17 13:51:30,0,98.9,-0.0142,0,31.2,0.0530,0.00000214,-32.1,-32.1,-31.9,-31.8,131,-142
2026-05-17 13:52:00,0,97.9,-0.0113,0,30.8,0.0531,0.00000145,-31.9,-32.2,-31.8,-32.1,130,-145
2026-05-17 13:52:30,0,96.6,-0.0171,0,30.4,0.0526,0.00000619,-31.9,-32.0,-32.0,-32.0,130,-146
2026-05-17 13:53:00,0,96.2,-0.0484,0,30.4,0.0521,0.00000476,-32.1,-32.0,-32.2,-32.2,129,-147
2026-05-17 13:53:30,0,95.7,-0.0359,0,30.4,0.0515,0.00000306,-32.1,-31.8,-32.1,-32.1,128,-148
2026-05-17 13:54:00,0,96.1,-0.0184,0,30.4,0.0514,0.00000144,-31.7,-31.7,-32.1,-32.0,128,-147
2026-05-17 13:54:30,0,96.9,0.00235,0,30.5,0.0517,0.00000190,-31.8,-32.0,-32.0,-32.2,128,-138
2026-05-17 13:55:00,0,97.4,0.0143,0,30.6,0.0521,8.11e-7,-32.1,-32.1,-31.9,-32.2,129,-124
2026-05-17 13:55:30,0,97.5,0.0117,0,30.8,0.0526,0.00000581,-32.0,-31.9,-31.9,-31.9,130,-121
2026-05-17 13:56:00,0,98.3,0.00729,0,31.1,0.0527,0.00000116,-31.9,-31.8,-31.9,-31.7,131,-123
2026-05-17 13:56:30,0,98.6,0.0337,0,31.3,0.0529,0.00000110,-31.7,-31.8,-31.7,-31.8,131,-127
2026-05-17 13:57:00,0,98.7,0.0503,0,31.4,0.0530,0.00000402,-32.5,-31.1,-32.5,-31.0,130,-131
2026-05-17 13:57:30,0,97.7,0.0711,0,31.0,0.0536,0.00000372,-34.3,-30.0,-33.1,-28.8,129,-136
2026-05-17 13:58:00,0,96.3,0.0804,0,30.2,0.0539,0.00000165,-34.2,-29.4,-33.2,-28.5,127,-139
2026-05-17 13:58:30,0,97.2,0.0885,0,29.5,0.0541,0.00000547,-34.5,-29.8,-33.1,-28.5,127,-138
2026-05-17 13:59:00,0,98.6,0.107,0,28.8,0.0542,0.00000637,-34.5,-29.7,-33.3,-28.2,127,-140
2026-05-17 13:59:30,0,100,0.126,0,28.3,0.0550,0.00000367,-34.7,-29.3,-33.4,-28.0,129,-140
2026-05-17 14:00:00,0,102,0.140,0,27.6,0.0551,0.00000154,-34.8,-29.3,-33.3,-27.9,130,-141
2026-05-17 14:00:30,0,104,0.142,0,27.2,0.0545,0.00000698,-34.9,-29.4,-33.5,-28.3,131,-144
2026-05-17 14:01:00,0,106,0.149,0,26.6,0.0549,0.00000162,-35.0,-29.8,-33.4,-28.6,131,-145
2026-05-17 14:01:30,0,106,0.160,0,26.0,0.0546,0.00000332,-35.0,-29.5,-33.3,-28.1,131,-144
2026-05-17 14:02:00,0,106,0.162,0,25.6,0.0540,0.00000313,-35.0,-29.7,-33.4,-28.0,131,-147
2026-05-17 14:02:30,0,106,0.176,0,25.0,0.0534,2.26e-7,-35.2,-29.9,-33.5,-28.3,131,-147
2026-05-17 14:03:00,0,106,0.183,0,24.3,0.0533,0.00000476,-35.5,-30.1,-33.8,-28.8,132,-141
2026-05-17 14:03:30,0,106,0.205,0,23.5,0.0532,0.00000276,-35.7,-30.3,-33.9,-28.7,131,-130
2026-05-17 14:04:00,0,105,0.210,0,23.2,0.0534,0.00000470,-36.0,-29.7,-34.2,-28.8,132,-126
2026-05-17 14:04:30,0,106,0.233,0,23.1,0.0543,0.00000310,-34.7,-29.7,-34.0,-28.7,132,-127
2026-05-17 14:05:00,0,107,0.251,0,23.2,0.0548,0.00000496,-34.9,-29.6,-33.0,-28.6,131,-129
2026-05-17 14:05:30,0,108,0.253,0,23.1,0.0550,0.00000361,-34.8,-29.5,-33.3,-28.4,132,-132
2026-05-17 14:06:00,0,109,0.242,0,22.7,0.0553,0.00000314,-34.8,-29.4,-33.2,-27.8,131,-133
2026-05-17 14:06:30,0,109,0.246,0,22.2,0.0548,0.00000657,-34.6,-29.4,-33.0,-28.1,131,-135
2026-05-17 14:07:00,0,110,0.255,0,21.8,0.0551,0.00000394,-34.4,-29.3,-33.2,-28.1,131,-137
2026-05-17 14:07:30,0,110,0.260,0,21.4,0.0549,0.00000174,-34.5,-29.3,-33.1,-28.4,131,-139
2026-05-17 14:08:00,0,109,0.260,0,21.1,0.0552,0.00000269,-34.6,-29.3,-33.4,-28.3,130,-143
2026-05-17 14:08:30,0,108,0.264,0,20.8,0.0549,0.00000277,-34.6,-29.4,-33.3,-28.2,129,-145
2026-05-17 14:09:00,0,108,0.266,0,20.5,0.0546,0.00000536,-34.6,-29.8,-33.3,-28.5,129,-145
2026-05-17 14:09:30,0,107,0.259,0,20.2,0.0543,0.00000606,-34.7,-29.5,-33.3,-28.1,128,-146
2026-05-17 14:10:00,0,107,0.268,0,20.2,0.0545,4.37e-7,-34.6,-29.5,-33.4,-28.3,129,-146
2026-05-17 14:10:30,0,108,0.256,0,20.0,0.0535,6.23e-7,-34.7,-29.5,-33.4,-28.3,129,-147
2026-05-17 14:11:00,0,108,0.264,0,19.8,0.0533,0.00000135,-34.7,-29.5,-33.3,-28.2,129,-148
2026-05-17 14:11:30,0,108,0.261,0,19.8,0.0532,7.54e-7,-34.6,-29.5,-33.3,-28.2,129,-141
2026-05-17 14:12:00,0,109,0.296,0,19.8,0.0539,0.00000298,-34.7,-29.6,-33.2,-28.2,129,-130
2026-05-17 14:12:30,0,110,0.293,0,20.0,0.0540,1.82e-8,-35.2,-29.6,-33.6,-28.4,130,-126
2026-05-17 14:13:00,0,109,0.300,0,20.3,0.0541,0.00000317,-34.8,-29.7,-33.4,-28.1,131,-127
2026-05-17 14:13:30,0,108,0.307,0,20.8,0.0539,0.00000377,-35.0,-29.6,-33.4,-28.4,132,-130
2026-05-17 14:14:00,0,104,0.319,0,21.4,0.0534,6.93e-7,-34.5,-29.6,-33.1,-27.9,130,-135
2026-05-17 14:14:30,0,100,0.339,0,21.8,0.0535,0.00000202,-34.5,-29.6,-33.3,-28.2,128,-141
2026-05-17 14:15:00,0,95.1,0.315,0,22.1,0.0537,0.00000197,-34.3,-29.2,-33.4,-28.5,125,-145
2026-05-17 14:15:30,0,90.2,0.294,0,22.3,0.0539,2.45e-10,-34.0,-29.3,-33.0,-28.2,121,-146
2026-05-17 14:16:00,0,88.0,0.318,0,23.0,0.0534,4.29e-7,-33.9,-29.3,-33.4,-28.5,120,-144
2026-05-17 14:16:30,0,85.7,0.334,0,23.6,0.0532,0.00000141,-33.4,-28.9,-32.9,-28.0,119,-140
2026-05-17 14:17:00,0,85.6,0.325,0,24.5,0.0529,8.64e-7,-33.2,-28.5,-32.4,-27.8,117,-136
2026-05-17 14:17:30,0,88.0,0.326,0,25.8,0.0533,0.00000290,-33.1,-28.7,-32.3,-27.7,118,-131
2026-05-17 14:18:00,0,90.2,0.332,0,27.0,0.0530,0.00000271,-33.0,-28.5,-32.2,-27.2,120,-127
2026-05-17 14:18:30,0,91.9,0.359,0,28.0,0.0527,8.09e-7,-32.7,-28.4,-31.8,-27.0,121,-124
2026-05-17 14:19:00,0,93.3,0.378,0,28.6,0.0524,0.00000256,-33.4,-28.0,-31.6,-26.5,122,-124
2026-05-17 14:19:30,0,95.6,0.408,0,29.4,0.0515,4.2e-7,-34.0,-28.5,-31.9,-27.1,124,-125
2026-05-17 14:20:00,0,96.3,0.423,0,29.6,0.0514,0.00000118,-34.3,-28.4,-32.6,-27.3,126,-129
2026-05-17 14:20:30,0,96.0,0.432,0,29.6,0.0516,0.00000324,-34.3,-29.2,-32.6,-27.5,126,-132
2026-05-17 14:21:00,0,94.8,0.444,0,29.4,0.0512,3.7e-7,-34.4,-29.1,-33.2,-27.4,125,-136
2026-05-17 14:21:30,0,94.3,0.432,0,29.3,0.0511,3.04e-7,-34.8,-28.9,-33.3,-28.0,125,-139
2026-05-17 14:22:00,0,93.6,0.427,0,29.0,0.0509,0.00000357,-34.6,-28.9,-32.9,-28.2,125,-140
2026-05-17 14:22:30,0,94.7,0.422,0,29.2,0.0514,0.00000244,-34.5,-29.5,-33.1,-28.2,125,-142
2026-05-17 14:23:00,0,95.7,0.428,0,29.5,0.0510,0.00000385,-34.6,-29.4,-33.3,-28.0,126,-142
2026-05-17 14:23:30,0,97.2,0.429,0,30.0,0.0509,7.14e-7,-34.6,-29.3,-33.2,-28.1,127,-143
2026-05-17 14:24:00,0,99.1,0.420,0,30.7,0.0507,0.00000258,-34.8,-29.6,-33.4,-28.3,129,-143
2026-05-17 14:24:30,0,99.2,0.408,0,31.1,0.0503,0.00000456,-34.9,-29.5,-33.3,-28.0,130,-145
2026-05-17 14:25:00,0,99.1,0.407,0,31.3,0.0498,0.00000119,-34.9,-29.4,-33.3,-28.0,130,-147
2026-05-17 14:25:30,0,99.2,0.429,0,31.6,0.0504,0.00000301,-35.1,-29.8,-33.5,-28.4,130,-150
2026-05-17 14:26:00,0,98.1,0.426,0,31.4,0.0501,0.00000129,-35.2,-29.8,-33.5,-28.2,130,-153
2026-05-17 14:26:30,0,97.6,0.433,0,31.4,0.0500,0.00000187,-35.2,-30.0,-33.8,-28.7,131,-155
2026-05-17 14:27:00,0,96.9,0.437,0,31.3,0.0497,2.73e-7,-33.8,-33.3,-32.6,-28.6,131,-158
2026-05-17 14:27:30,0,98.5,0.433,0,31.8,0.0498,0.00000207,-30.9,-40.4,-29.9,-30.2,133,-150
2026-05-17 14:28:00,0,97.9,0.441,0,31.8,0.0498,4.74e-10,-31.3,-40.8,-29.6,-29.9,133,-137
2026-05-17 14:28:30,0,98.6,0.464,0,31.8,0.0496,3.18e-7,-30.5,-41.5,-29.5,-30.0,133,-133
2026-05-17 14:29:00,0,100,0.474,0,32.0,0.0497,5.29e-12,-30.4,-41.5,-28.5,-29.8,131,-135
2026-05-17 14:29:30,0,103,0.490,0,32.6,0.0498,1.61e-18,-30.2,-41.9,-28.3,-29.6,132,-139
2026-05-17 14:30:00,0,104,0.493,0,32.5,0.0506,8.3e-7,-29.4,-42.1,-28.3,-29.4,132,-143
2026-05-17 14:30:30,0,105,0.495,0,32.1,0.0505,7.9e-10,-29.8,-42.4,-28.1,-29.5,134,-146
2026-05-17 14:31:00,0,105,0.484,0,31.4,0.0505,2.3e-16,-29.7,-42.4,-28.0,-29.4,134,-151
2026-05-17 14:31:30,0,105,0.488,0,30.8,0.0500,9.23e-7,-29.8,-43.1,-28.4,-29.8,134,-157
2026-05-17 14:32:00,0,104,0.495,0,29.9,0.0502,5.14e-7,-29.8,-43.1,-28.4,-29.7,134,-160
2026-05-17 14:32:30,0,103,0.492,0,29.0,0.0504,5.92e-11,-29.8,-42.8,-28.6,-29.9,134,-163
2026-05-17 14:33:00,0,103,0.474,0,28.6,0.0497,2.72e-7,-29.8,-42.6,-28.7,-30.1,133,-165
2026-05-17 14:33:30,0,103,0.484,0,28.2,0.0493,3.02e-7,-29.9,-42.9,-29.0,-30.4,133,-160
2026-05-17 14:34:00,0,103,0.498,0,27.6,0.0487,0.00000135,-30.3,-43.1,-28.3,-29.9,133,-147
2026-05-17 14:34:30,0,103,0.512,0,27.6,0.0496,0.00000113,-30.2,-42.7,-28.9,-30.0,134,-136
2026-05-17 14:35:00,0,104,0.529,0,27.9,0.0498,9.43e-7,-30.1,-42.8,-28.6,-29.9,136,-135
2026-05-17 14:35:30,0,106,0.533,0,28.3,0.0500,0.00000543,-29.9,-42.2,-28.5,-29.8,137,-138
2026-05-17 14:36:00,0,107,0.530,0,28.6,0.0502,0.00000148,-29.7,-42.0,-28.4,-29.7,137,-141
2026-05-17 14:36:30,0,108,0.528,0,28.6,0.0493,2.98e-9,-29.6,-42.1,-28.4,-29.1,136,-143
2026-05-17 14:37:00,0,109,0.504,0,28.4,0.0491,8.77e-16,-29.8,-42.1,-28.3,-29.7,136,-147
2026-05-17 14:37:30,0,108,0.473,0,27.9,0.0489,2.61e-22,-30.0,-42.0,-28.6,-29.5,136,-152
2026-05-17 14:38:00,0,106,0.463,0,27.3,0.0487,8.240000000000001e-29,-30.0,-41.9,-28.0,-30.0,134,-155
2026-05-17 14:38:30,0,105,0.478,0,26.9,0.0482,2.46e-35,-30.0,-42.0,-28.6,-29.6,134,-156
2026-05-17 14:39:00,0,105,0.494,0,26.6,0.0477,7.93e-7,-30.0,-42.2,-28.4,-29.8,134,-158
2026-05-17 14:39:30,0,105,0.500,0,26.4,0.0474,1.77e-12,-30.0,-42.1,-28.7,-30.0,133,-153
2026-05-17 14:40:00,0,104,0.505,0,26.3,0.0477,4.5e-7,-30.0,-42.4,-28.5,-29.9,132,-142
2026-05-17 14:40:30,0,105,0.504,0,26.3,0.0484,0.00000192,-30.2,-42.4,-28.7,-30.2,133,-132
2026-05-17 14:41:00,0,105,0.518,0,26.3,0.0490,0.00000105,-30.0,-41.5,-28.7,-30.1,134,-130
2026-05-17 14:41:30,0,106,0.534,0,26.7,0.0489,0.00000143,-29.7,-42.0,-28.5,-29.3,135,-132
2026-05-17 14:42:00,0,108,0.531,0,27.2,0.0488,0.00000189,-29.6,-41.6,-28.5,-29.4,135,-135
2026-05-17 14:42:30,0,109,0.532,0,27.2,0.0483,0.00000267,-29.6,-41.5,-28.5,-29.2,135,-139
2026-05-17 14:43:00,0,110,0.524,0,27.2,0.0478,0.00000111,-29.8,-41.8,-28.4,-29.6,135,-143
2026-05-17 14:43:30,0,110,0.528,0,27.2,0.0479,0.00000667,-29.8,-42.0,-28.4,-29.7,135,-147
2026-05-17 14:44:00,0,108,0.519,0,27.0,0.0472,0.00000173,-30.0,-42.0,-27.8,-29.7,135,-149
2026-05-17 14:44:30,0,108,0.520,0,26.8,0.0468,0.00000172,-30.0,-41.8,-28.6,-29.4,135,-149
2026-05-17 14:45:00,0,107,0.506,0,26.8,0.0461,4.01e-7,-29.8,-41.9,-28.5,-29.6,134,-151
2026-05-17 14:45:30,0,106,0.508,0,26.9,0.0459,0.00000162,-30.0,-42.0,-28.3,-29.5,134,-153
2026-05-17 14:46:00,0,107,0.515,0,27.0,0.0454,0.00000175,-29.8,-42.1,-28.5,-30.0,134,-150
2026-05-17 14:46:30,0,107,0.505,0,27.2,0.0448,0.00000446,-30.1,-42.4,-28.5,-29.8,134,-142
2026-05-17 14:47:00,0,106,0.477,0,27.3,0.0444,2.04e-7,-30.2,-41.8,-28.6,-29.7,133,-132
